text,label
"Suka akting Morgan & Omara, suka sinematiknya... menegangkan. Tapi sepertinya kurang riset, ceritanya kurang mendalam sehingga banyak hal yang janggal dan nanggung. Pas nonton di bioskop, ada segerombolan anak putih abu yang nonton juga, mudah2an mereka bisa mengambil hikmahnya... ada hikmahnya ngga sih nonton film ini?",0
7:05 itu teriakannya editan sound kan?,0
Ni mah malah nonton si botak.. Kirain bneran filmnya,0
"Ud nonton
9/10",0
"Ini bukan isapan jempol belaka …. dan kita (paling tidak saya) pernah mengalami ini, dan aparat ketika itu menjadi bagian dari catalyst peristiwa itu. …. Bagi yg mampu, utk thn 2025 / 26 Ada baiknya siapkan Open Ticket , paling tidak ke Singapura, Malaysia atau Australia, sbg bagian dari risk mitigation…. We will never know what will happen …",0
"Bang pandji sengaja,, biar gak masuk kiri keluar kanan",0
The raid versi reborn,0
"Akan jadi normal volumenya kalo di "" mode layar penuh""",0
"ini emang mic lo mono yak, ga ada suara di kanan",0
Flimnya bener2 bikin kena mental apalagi lu lihat sendiri kerusuhan 98 awal2 flim jujur langsung kena mental dan langsung keluar studio buat ke toilet sebentar saking syoknya 😭. Inget jangan sekali nonton ini tanpa education terlebih dulu dan jangan bawa anak2. Flim ini juga sebagai alarm bagi pemerintah untuk memperbaiki sistem pendidikan kita.,0
"Iy filmny ngeri... Masak masih SNA sadis bangetttt 
Sedih n miris gitu liatnya",0
"Saya mau sedikit berpendapat karena saya ga ada temen untuk ngobrolin film ini haha, mungkin pembahasan saya mengandung spoiler jadi bisa baca selengkapnya aja kalau mau baca.

Saya setuju film ini lebih mengangkat isu pendidikan daripada rasisme itu sendiri. Karena saat saya nonton, di awal film ini isinya cenderung tentang rasisme sampai saya agak bosan dan saya lihat jam yang ternyata sudah 1 jam berlalu. Setelah itu, 1 jam berikutnya isinya literally 'pengepungan di bukit duri' yang latarnya sekolah/pendidikan dan bagian akhir-akhir itu malah berkesan bagi saya sampai saya tidak terlalu ingat tentang isu rasisme yang di awal. 
Mungkin saya juga lahir di atas tahun 98 dan tidak secara langsung merasakan tragedi 98 tersebut, jadi bagian kerusuhan kurang berkesan bagi saya. Tapi isu rasisme dari film ini juga tetap membangun pemikiran saya bahwa jangan sampai Indonesia terbecah-belah dan saling bermusuhan apalagi terkait perbedaan.

Satu lagi scene di film ini yang berkesan bagi saya adalah setelah insiden 'pembakaran' hingga ada 2 korban, di situ sempat disorot TV dan suara iklan tentang asuransi jiwa. Karena kebetulan saya mahasiswa kesehatan, saya saat itu sangat terkesan dan dipikir-pikir scene tersebut sepertinya menyindir sesuatu ya :) hmm...",0
"Akhirnya nemu tempat buat bahas film ini, dari sudut gue pribadi tentunya dan sorry dulu kalo gak sepakat. Abis nonton ini, banyak pertanyaan. Kok gini ya. Macam macam pertanyaan, kok sekelas JA, kok agak lebay di adegan tertentu  kayaknya bisa dibikin lebih smart dan seru, dll dll dll. Tapi ya justru ini istimewa karna untuk vilm lain, kamibahas dengan sekilas banget. Atau bahkan pakai ponten aja. Film ini emang beda. Kebetulan juga bahwa gue sma di pejaten barat juga.",0
Kak @pandji.pragiwaksono harus nonton film budi pekerti,0
Emosi jiwa gue meningkat tinggi lebih daripada Horor.....aku respect sama pemain 2 nya dansi Edwin...orang 2  matinya juga babak belur...saat itu ada emang..,0
Tapi kata2 nya...Jing...babi ..dll lagi gw sampe sakit kuping dan seram banget bahasa anak2 saat itu tapi ada ..kalau ngomong ujung nya JIIIIING..,0
Film ini bikin gw ke inget terus sampe besok nya....saat 1998...gue saksi hidup sampe gw ngumpet di Puncak 2 Minggu......emang ada orang2 SPT itu ...bakar orang...bakar2 cindo di kota dll seram,0
"Bang berbagi sedikit nih ya, gue orang ""Bukit Duri"" nonton video ini 2 Mei 2025 pk 15.06 yang mirisnya adalah di pk 01.16 dini hari hingga selesai gue menyaksikan di beranda atas rumah gue  tawuran antara pemuda kampung miskin di daerah gue. Seperti yang lu bilang ""Pendidikan dan Dampak nya terhadap kekerasan"", miris melihat anak-anak muda ini sibuk tawuran disaat orang tua nya kerja banting tulang bahkan ngutang sana sani. 

Semua yang lu ceritakan itu hampir semuanya gue lihat semalam, gimana cara mereka memprovokasi dan senjata-senjata yang mereka gunakan untuk tawuran. Lebih gilanya lagi adalah mereka merasa bangga dan bahagia ketika lawannya mundur. Miris sekali",0
"Tapi asli ye, penulisan, grading, pemilihan lokasi, itu bener bener masterpiece bgt, bukkan JOKO ANWAR ORANG INDONESIA tapi INDONESIA PUNYA JOKO ANWAR",0
"Gw asli emosi bang panji, di dalam bioskop itu film sejarah tidak ada lucu lucu nya kenapa penonton REZIM2 seperti PR*bu*m* malah ada nada tertawa cukup kencang meskipun JOKES ITU TIDAK LUCU",0
"Gw baru nonton filmya. Gw paham bgt ini alurnya dr 98 yg diganti 2009. Trus loncat ke 2027 padahal skarang blum sampe th segitu. Apa pesan yg disampaikan secara visual. Liat aja set2nya mulai dr keadaan, tempat2nya yg kumuh, kotor, banyak corat coret, stasiun yg harusnya dith itu lebih baik tp jd ""rusak lagi"", trus krl yg kumuh bgt.. jokan kayanya mau ngasih gambaran klo ga berhenti (kaya dialognya pak edwin dan bapaknya rangga, ""stop sebelum terlalu jauh"")  bakal kaya gtu dimasa mendatang kotor sekotor2nya dr tempat sampe orang2nya",0
"Jujur karakter Fathih Unru itu naturally funny, sad, bahkan masih bisa membedakan nada bicara ke ""guru"" dan ke ""temen"" di situasi mendesak, kayak ga akting, keren sih!!!",0
"My son is the bartender, how’s his acting? His name is Brian T",0
"Sbg org yg pernah melihat tragedi 98 (walaupun wkt itu saya masih kecil dan belum ngerti, tp at least menyaksikan peristiwanya lewat berita, mendengar cerita dari orang), saya pgn tahu apakah mereka yang lahir setelah tahun 97-98 relate dengan background sospol dan pesan yang ingin disampaikan oleh film tersebut?",0
Pengepungan di bukit duri sangat tidak realistis. Cenderung di paksakan. Emosinya ga dapet. Ga logis. Malah saya merasa aneh.,0
Tadi malam salah pilih film masuk ke studio isi nya film ini 😢.,0
bagus banget filmnya!,0
"Nyokap gw pinter dan selalu ranking..., dia lulusan SMA 70, dan si Mama sering cerita kalau temen2nya memang senakal itu😅. Salah satu penguasa sekolahnya itu anak dari salah satu tangan kanan President Pak Harto, dan si anak itu ""gila"" banget. Hampir tiap hari berantem dan mukulin orang. Guru pun ga ada yang berani sama dia. Polisi-pun ga ada yang berani. Gw yang masih inget siapa namanya-pun, masih ga berani nulisnya disini🥲
Memang semenyeramkan itu.... Makannya kalau di manapun nemu komen ""enakkan jaman Soeharto"" dan balasan2 komen yang mendukung.... gw bisa literally mual2. Mereka ini bener2 ga tau atau gimana?",0
Emang udau dri dlu budaya indonesia itu anarkis emang harus di bumi hanguskan generasi begal begal seperti ini 😢😢😢,0
"Gua sampe hampir kehabisan nafas nontonnya bang gile banget... Sampai-sampai gua selalu mikirin kapan ni film selesainya, bukan sebab bagus atau nggak filmnya, tapi soal gua ikutan ngeri seperti gua yang jadi aktor di filmnya juga.. Gilaaa banget pokoknya🎉",0
Bg karakter si Jeff mirip Ge pamungkas waktu botak,0
Bener Era 90-97 anak SMA di jakarta trend Tawuran lagi hits,0
anjay ga ada suaranya kalo pake speaker mono,0
"waktu liat dewa dayana, ini anak actingnya keren banget, terus terlintas mirip siapa ya, kayaknya anak artis atau seniman gitu, dan ternyata anaknya nia paramitha dan gusti randa, ahhhh gila sih, actingnya keren banget, setuju bang, aktingnya keren semua, fatih unru pun, morgan, omara, aduh semuanya, mo nonton lgi gue...",0
"28:33 Bener banget insightnya, sama kayak yang aku rasain juga, bahwa pesan tersembunyi JoKan di tiap filmnya selalu deep",0
"12:57 mana ada bang pandji ""waktu itu gak gitu banget"" wkwkwkwkwk sebagai orang cina taon 98, kata-kata rasis seperti itu mengalir bak air bah bang..lidah orang-orang lemes banget ngomongin ""ganyang cina!"" 

Bang Pandji gak ngerasain karena bang pandji anak jaksel, yg teritorinya banyak dijaga sama tentara...beuuuuugh ke barat, utara, pusat bang..lidahnya orang-orang indo kyk lidah uler semua..wkwkwkwkwkwk padahal sehari-hari perasaan dagang bareng-bareng..tiba-tiba pas kejadian, gelap mata semua..hahahahahahaha",0
Inget sma boedud dan captun  bang Panji.,0
Pandji kebanyakan ngomong SospoL Sospol padahal dia anak Tekhnik.. Sedangkan Radit sospol dia Gk begitu suka,0
Modus anomali de best si,0
"Zaman 2000an awal itu sekolah SMP SMP STM apalagi spanjang jalan raya bogor, pasar rebo sampe cibubur itu daerah panas tawuran. Gw masih SMP waktu itu, naek bis krn emang murah, cepek alias Rp 100 bayarnya buat pelajar. Gw ngalami, depan mata anak STM ngluarin parang gede banget krn ada STM lawannya dipinggir jalan. Terus, temen gw 1 SMP, gw hampir dikeroyook di Bis karena ketahuan musuhnya. Kebutulan musuhnya die ini, ternyata temen SD gw, jadi gw bisa ngomong, udh udah, nah lolos dah temen gw yg mo dikeroyok ini. Sialnya, emang temen SMP gw ini, yg 1 tongkrongan sama gw demennya tawuran. Jadi byk musuhnya. Pernah juga pas abis cukur, ber 3 gw waktu itu, termasuk temen gw ini. Kami dikelilingin sama musuh die, hampir dikeroyok lagi die. Beruntungnya, pentolan yg mo ngeroyok die ini, temen gw lagi pas SD, meskipun beda SD tapi 1 lingkungan sekolah. Gw nego, gw kasih goceng, sambil ngomong, wah sorry2, udh ye..loe kan kenal gw...lepas dah kami dari adegan kekerasan yang kgk tau bakal gimna itu klo kejadian. Jadi emang sekolah era itu penuh dengan kekerasan, apalagi kalo loe milih tuk ada dilingkaran itu. Tawuran dan model kekerasan lain sempat berkurang, trutama di jalur jalan raya-bogor. Tapi belakang ternyata kekerasan makin brutal. Perliu ada intervensi sistemtik untuk mengatasi hal ini. CIkal bakal kultur kekerasan ini bakal gampang bgt ketriger sama isu2 lain, apalagi rasisme yg harus diakui masih ""dormant"" ditengah masyarakat yg plural ini. Dalam konteks ini, pilem pengepungan bukti duri menjadi penting, karena mengungkap masalah penting yg perlu menjadi konsern bersama. Shingga ada upaya sistematik untuk mencegah kekerasan komunal kembali. Jangan lagi terulang segala rupa konflik destruktif bagi semua. Terima kasih agan Pandji dah byk speak up ttg isu2 serupa ini. Rispek!",0
Asoyy,0
"Harus liat Omara di Budi Pekerti. I knew he was something. Di sini, lebih gila!
Nunggu performance dia di Tinggal Meninggal",0
"Denger jaman SMA bang panji, gak bisa bayangin gimana stresnya guru di tahun itu",0
yang bilang gak ada suara fix kalian aliran tidur miring kiri,0
7:06 Siapa yg teriak Bro? 😱,0
lah. kok jd riview film bang. darah lo masih merah kan bang. belum berubah pink,0
Podcast Pacinko sekarang bahas film?,0
mana di dengerin si bowo wong dia ndablek...kek nya emang mirip sih,0
"Maaf. Kalau Anda nonton YT pake headset, Anda bukan pasar video ini.",0
cuman di podcast ini gua download dulu terus gua benerin dulu audionya biar bisa dengerin dengan nyaman hahaa,0
gua kira headphone gua yg rusak bjirr,0
"Tws gw mati sebelaaah , 😢",0
Gue yang budeg sebelah kanan be like 🙂,0
"Lu anti cina yah bang?
Ayo ganyang",0
"bang, headset gw nyala sebelah :(",0
Kayaknya audio kiri jadi pertanda Pandji kelamaan di US jadi pro ke left 😅,0
Karna bang panji aku nonton dan waw bgtt,0
Anak jkt dari dulu begitu ternyata ya,0
Rata kiri komandan 😁😁😁,0
"Nah, bener Ji, emang rada banyak bolongnya, tapi tetep kudos lah buat Jokan. Cuman analisamu related banget sama aku, Ji! bayangin, abis nonton ini, kita disemprot VT2 kasus TSI! aku nggak belain 3 orang tionghoa yang diributin itu, bisa aja mereka beneran bersalah, tapi bombardir berita ini khawatir memunculkan sentimen anti cina lagi, nggak sih. Semoga langsung selesai aja kasus TSI itu deh, biar nggak diributin lagi di medsos. Deg Degan jadinya...",0
22:00 SMA nya Bang Radit ga tuh?,0
"Sungguh luar biasa! 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 membuat ketagihan berat, sulit untuk berhenti!",1
Aku Baru daftar langsung di kasih menang 𝑻𝑶𝑻𝑶𝟑𝟐𝟖😍,1
𝑻𝑶𝑻𝑶𝟑𝟐𝟖..Terpopuler masakini❤️,1
"📊 Pasti hoki di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖, buktikan sendiri! 💎",1
Mencari platform yang dapat Anda andalkan? 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 mungkin solusinya.,1
🔥 Cuma di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 rezeki ngalir terus! 💰,1
"📊 Cuan lancar tiap hari, cuma di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖! 💎",1
"🎯 Pasti menang, pasti untung! Hanya di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖! 💰",1
"Rezeki nomplok hari ini berkat 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 , alhamdulillah!",1
"Rezeki nomplok hari ini berkat 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 , alhamdulillah!",1
"Main di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 auto good vibes, rezeki emang udah ada yang ngatur!",1
🔥 Baru gabung langsung menang! 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 emang gacor! 💎🚀,1
"⚡ Semua jadi mungkin, karena 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 terbaik! 🎰💥",1
"Bikin penasaran banget, dapet jakpot besar cuma dalam sekali coba di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 !",1
💎 Spin sekali langsung sultan! 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 emang gacor! 💰,1
💎 Jackpot besar tiap hari! Coba sendiri di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖! 💰🚀,1
"Mantap betul main di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖, cuan terus menerus!",1
💰 Jackpotnya bikin nagih! Coba sendiri di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖! 😍🚀,1
🔥 Banjir cuan! 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 gak ada lawan! 🤑,1
Ah kyny gw gk kuat nonton😢,0
Ini mengandung spoiler kaaa?,0
tak kira headset saya rusak ternyata audio bang panji,0
"Film terbaik, sadisss bgt tapi keren. Mengingat aku kembali ke masa kerusuhan 98. 
Ini film kritik pemerintah , jika pemerintah tidak tegas dan takut sm Rakyat makan hak spt akan terjadi kembali  suatu saat.",0
"di 2020 saya pernah naik sepeda bareng tmn saya yg kebetulan lewat di perkampungan yg mayoritas muslim, pas saya lewat ad bocil yg neriakin saya dan temen temen saya ""cina cina cina cina"" bayangin anak sekecil itu bisa ngatain org kira kira apa yang diajarin org tuany",0
yg gw takutin adalah dimasa yang akan datang mereka menjadi org org yang rasis atau memecah belah bangsa kita sendiri dan menciptakan kerusuhan,0
itu senjatanya punya anak yg ngepung atau kang miayam? bingung gw,0
audio lu kenapa dah bang,0
"Gua sekolah di salah satu sekolah STM paling brutal di Jakarta. Tapi masuk ke golongan kanan. Karakternya cocok dan persis bgt kaya apa yang gua alamin dulu jaman sekolah.

Bahkan ada yang biasa mabok karna di rumah juga mabok bareng orang tua, nge-gele bareng dll. Penataran sangat kentel bgt di sekolah, semua karna orang tua, yg ga siap dan ga bisa ngedidik anak. 

Dulu jumat balik sekolah, gua jg pernah dikejar2 salah satu anak sekolah yg lagi ulang tahun, dri JPO lenteng agung lari ke arah pasar sampe ke masjid al wiqoyah. Kalo sampe ketengkep abis kali gua dipukulin satu sekolah.",0
lu kan bisa cek suarnya dulu sebelum record botak,0
"Skrg ini masih ada nggak sih yang tawuran di jaksel ? 
Dulu memang parah2 banget anak2 STM penerbangan, SMA 70 dll,..

Jangan sampai ada lagi deh, Nauzubillah",0
"thn 98 gw masih tingkat 1 kuliah.....ternyata kita sejaman....
gw juga anak sma negeri pinggiran di jakarta selatan....kalo mau bimbiingan belajar kudu ke blok m....

ke sana baju seragam ats dicopot cuma pake celana abu-abu....tas gw isinya tatakan kayu  umptn ama buku folio panjang untuk jadi tameng kalo ada tawuran....

pernah naik metromini lewat bulungan ada tawuran....batu berselwiran sana sini....gw pake tas buat jadi tameng lindungin jendela....ada batu hampir masuk metromini untung gw tamengin.....ibu2 sebelah teriak-teriak...pas metromini dah lewatin hot zone nya.... si ibu marah-marah ke gw nuduh anak2 70 lemparin metromini nya gara-gara ada gw.....padahal gw dah copot baju seragam atas....

ini emang jaman kita ya....semoga gak kejadian di generasi selanjutnya.....",0
"Panji nggak gitu juga kali tahun 1988. Dimulai dari krisis ekonomi di Korea, merambat ke thailand dan Indonesia juga terkena dampak karena merosotnya nilai rupiah dari 1 usd = Rp 2000 menjadi  1 usd = Rp 16.000.
Dampak paking parah kehilangan kepercayaan masyarakat terhadap Bank, hampir semua bank bank besar di Rush, hampir sebagian besar dana di Bank di tarik oleh Masyarakat, sehingga perekonomian bertambah buruk. Soal Kroni ya cuma bisnianya Anak soeharto doang yg dipermasalahkan. Sementara secara Industri, perdagangan dan tekhnilogi saat itu Indonesia dalam tahap yg kuar biasa. Hancur ekonomi karena hancurnya sektor keuangan dan perbankan. Kurleb  begitulah",0
"Utk etnis keturunan tolong utk bs berbaur, mgkn sulit krn kasus 98.. Tp jika circle main anda hny dgn seetnis itu mlh semakin terkotak² & jg membuat yg lain menilai kalian sombong.. Utk yg menengah kbwh pasti ga mslh, tp yg menengah keatas i don't know.. Find ur own way",0
guys pengepungan bukit duri ama the raid sereman mana?,0
sereman pengabdi setan,0
mendadak budeg sebelah gw -_-,0
Abg ini terlalu KIRI,0
"Pengepungan di Bukit Duri ini secara premis & isu yang diangkat memang menarik sekali. Tapi eksekusi penulisan masih kalah rapi dibanding Jumbo. Karena banyak plot hole, dan character journey-nya ga sesuai ekspektasiku.",0
Beneeeerr banget habis nonton bukit duri otak kudu di brain wash ama jumbo 😅,0
setting waktu ngikutin zaman kah?,0
"Sy ibu rmh tangga yg lhr thn 1971 yg kebetulan saat kuliah n kerja  suka lht film barat/luar,trkaget2 saat lht film ini krn dipakasa ank ikut nonton..sungguh buagus,g sangka Film Indonesia bs sebagus ini,tema,n apapun yg ada di film ini Top...",0
Bagian video awal kek mendengar di ulang2 pernah nontonya,0
Kl gak salah liat Abang pas nonton beli 2 tiket ya ? padal nonton nya sendiri..,0
Jujur benci bgt sm Omara abis nonton Pengepungan Bukit Duri,0
apaan sih lo...drama amat,0
"speaker kanan pc gw rusak bang, kaga ada suaranya wkwkwk, tapi potongan clip nya baru kedengeran 😂",0
"Menurut saya pebble nya mayan jelas dan sengaja banget ditempatkan oleh bang Jokan. Maksudnya ""It's as clear as day loh, tapi kok kamu (Edwin) gak nyadar?"" 
Profil Jefri itu sangat cocok dengan orang yang broken home, dan pasti ada penyebab utama di balik semua rage dan rejectionnya terhadap pihak otoritas (bahkan laki2), again another pebble di bu Diana yang dibiarkan damai2 saja.

Penonton menyadarinya, tapi Edwin terlalu ""dibutakan"" oleh persepsi dan misinya sendiri.",0
"bang review series adolescence, series tentang anak, parenting gitu",0
Masih gak nyangka kalo bang Raditya Dika lulusan SMA 70,0
"kata gw JANJI JONI film yg sangat bagus simpel dan gak nyangka segitu ribrtnya seorang pengirim gulungan roll film sangat menarik ,trus film yg paling buat gw terus kebayang ya PINTU TERLARANG film nya mikir dan sadisbgt efeknya terlihat nyata ...",0
"dulu kalo kiri ilang 
sekarang kanan yang ilang",0
Terpaksa nonton pake hape yang speaker nya cuman satu... Biasanya nonton pake tablet yg dual speaker... Tapi kalo nonton pake tablet.. telinga kanan berasa budeg.. yg kedengaran cuman bagian kiri😂😂,0
"Gue gak dapet emosional value apa yang dipunya si Edwin untuk harus ketemu ponakannya,

Background storynya kurang mantep. Gimana dia ketemu kakaknya, gimana kakaknya kepisah sama anak, sampai gimana mereka deal sama lingkungan rasis, dan kenapa dia setolol itu nyari solusi kabur yang harusnya bsa didramatisir lebih seru bukan bertele-tele.

Cast oke semua, tapi sering kali kurang di pendalaman simpati penonton.",0
Saya sangad suka lihat trailer² film baru di YouTube karena jarak bioskop terdekad 120km,0
"bang lu harus nonton perempuan tanah jahanam, a copy of my mind sih. kala jg recommended tp ku blm nonton selesai haha.",0
Gw kra hedset gw rsak,0
Setuju sih.. entah apa yg salah pendidikan di negara kita ini dulunya.. gak tau apakah budaya buruk tsb masih ada smpai sekarang? semoga tidak.,0
"headset gw rusak? 
terus buka komen, ohhhh",0
"Setuju nie, film joko anwar terbaik setelah siksa kubur",0
"Keren banget bang 😂 , Salam JePE ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
weton88 keren banget 😊,1
Sukaaa bangettt sama ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
Semangat bang buat konten nya 😊Salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,1
Weton88 is the best ❤❤❤,1
"Berkah rezeki hari ini berkat ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,puji syukur!",1
"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴!",1
"Min video lu baguss , tetap pilih WETON88 😢",1
"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴!",1
"Barusan coba emng iyah sih dapat wd 200 aku bang , makasih yah rekomendasi 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 🚩",1
Akhirnyaa🎉🎉🎉 Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,1
⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴 emang top markotop! JP terus!,1
𝗪𝗘𝗧𝗢𝗡𝟴𝟴 bikin maxwin makin gampang,1
Mantap durasinya panjang 👍👍👍👍👍 cari WETON88 di google,1
"Begitu mantap! Bermain di Weton88, rezeki pun mengalir dengan deras!",1
epic moment 🎉 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
Asli beneran gampang sc*tter di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 cari aja di google,1
"Barusan coba emng iyah sih dapat wd 200 aku bang , makasih yah rekomendasi 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 🚩",1
Luar biasa! bang video kamu !! ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴 terpercaya 5k jadi 1jt,1
🤑 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 🤑,1
weton88 keren banget 😊,1
"Suka banget bang sama konten abang , jangan lupa ences di Weton88 gampang pecah",1
Lancar lancar bang salam Jepe ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
Gak pernah kecewa nonton video kamu! Selalu bermanfaat dan seru! dp 5k di Weton88,1
9:11  bang tadi jam segitu menang besar w di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩,1
Konten yang luar biasa! Keren banget cara kamu menjelaskannya! Main yang bagus di sini bang ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
Class bos🚩 𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 gak ribet depo cepat dan wd lancar,1
𝗪𝗘𝗧𝗢𝗡𝟴𝟴 bikin maxwin makin gampang,1
9:11  bang tadi jam segitu menang besar w di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩,1
Sehat selalu dan banyak rezeki Weton88,1
❤ 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ❤,1
Luar biasa! bang video kamu !! ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴 terpercaya 5k jadi 1jt,1
"jepey trs tiap hari, cuma di𝗪𝗘𝗧𝗢𝗡𝟴𝟴⭐",1
weton88 keren banget 😊,1
"Min video lu baguss , tetap pilih WETON88 😢",1
jepey gmpng banget di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ⭐,1
