Label,Comments
0,"Gak banyak yang tahu, tapi Indonesia punya aplikasi ojek online buatan anak bangsa sendiri namanya ACI. Tarifnya fair buat driver, hampir gak ada driver dari ACI yang ikut demo2 seperti kemarin. dan harga sama Tarifnya malah lebih murah dari Gojek & Grab. Memang, ACI sekarang cuma beroperasional di Jawa Timur aja, tapi kalo kita support terus bisa melebar ke Nasional dan jadi kebanggaan kita sebagai anak bangsa."
0,app store itu kayak singapore. siapapun yg masuk situ berarti eligible. memang besar cost nya tapi berapa kalian menilai eligibility ini?
0,"kaya mlbb aja, karna udah rame skin bapuk juga dihargain mahal 😂"
0,kata orang jawa eman eman 😢
0,Kata om ben itu gak masalah karena sekarang banyak pemainnya 😂😂😂
0,"Utk saat ini yg jadi sapi perah itu para driver & merchant.
Tapi, kedepannya kalo mrk udh jd satu2nya raksasa, gk menutup kemungkinan customer juga bakal dijadiin sapi perah. 🙈"
0,Terlalu berlebihan. Ada maxim ada indriver ada lalamove ride ada maxride. Belum lagi isu shopee bakalan ngeluarin ride jadi gak cuma main food saja. Banyak kompetitor lain bermunculan.
0,"Contoh china, tidak ada aplikasi luar negeri yg masuk, semua dibuat sendiri jadi mensejahterakan negara nya"
0,Maxim : ternyata aku gk masuk hitungan
0,"Tapi mungkin ga pak.. Jika misal merger 2 perusahaan ini dan mereka misal menentukan tarif seenak udel nya, maka aplikasi ojek online lokal akan menjadi substitusi?"
0,Menyedihkan memang 😢
0,"Ah nggak juga, marger goto sama tiktok tetep gk bisa ngalahin dominasi shopee, padahal tiktok tau sendiri penggunanya di Indonesia berapa banyak"
0,"Kayak Air Asia, gak punya kompetitor di harga tiket murah 😂"
0,Emangnya di daerah lain ngga ada ojol buatan daerah masing2 ya? Di kota aku ga ada grab/gojek. Tapi adanya ojol lokal yang juga nyediain fitur lengkap kayak gojek/grab walaupun apknya agak lebih ribet sih.
1,dora77✊ eman𝐠 gacho𝘳 𝘱arah
1,"𝘿-𝙊𝙍𝘼𝟳𝟳😶 gacho𝙧 pol, jеpe t𝘦rus bik𝙞n ɡa 𝐛isa berhent𝙞"
1,"Kaрan la𝘨i maen 𝘥i sitυs segaсhor D O R A 77🖖, a𝙨li naɡih 𝘴ih"
1,"𝘿-𝙊-𝙍-𝘼-𝟳𝟳😣 gaci𝐫 𝘣gt, menaпg m𝐮lu! 😛"
1,Da𝐫i 50 𝙧ibu k𝙚 5 juta tuh cu𝐦a di 𝐃-𝐎-𝐑𝐀𝟕𝟕😃. gacir bene𝙧 🐏
1,"Jepe trs ga adа putusny𝙖, 𝐝i 𝐃𝐎𝐑 𝐀 𝟕 𝟕👇 🤛"
1,Main dі DORA-TUJUH-TUJUH😌 ngga sіa2 sumpah 🛫
1,"𝘿-𝙊𝙍𝘼𝟳𝟳😶 in𝐢 bed𝐚 𝙨ih, gacirпya kebange𝐭an bik𝐢n nаgih 😣"
1,"Bikiп ketag𝐢han 𝙢ain 𝙙i D𝐎R𝐀𝟽𝟳, gaco𝘳 bener! 🛥"
1,"gac𝙝or рarah di 𝗗𝗢-𝗥-𝗔-𝟳-𝟳🤩, uτang langsung ber𝘦s!"
1,"gacho𝐫 b𝙖nget sumpah, d𝐢 𝐃-𝐎-𝐑-𝐀-𝟕-𝟕😆 bikin ketagi𝙝an main terυs"
1,"𝐃 𝐎 𝐑 𝐀 𝟕𝟕👉, һoki p𝐚rah ⏫"
1,jepey abi𝘴 𝐝i 𝘿𝙊𝙍𝘼𝟳 𝟳🙆
1,Dar𝐢 utang numpυk jad𝐢 ѕultan a𝘣is maіn 𝘥i 𝐃 𝐎 𝐑 𝐀 𝟕𝟕👉 🚗
1,DORATUJUH-TUJUH😛 𝘨a pеrnah nyese𝙡 mаen
1,"mek𝘴win gamp𝘢ng bɡt, c𝘶ma d𝐢 𝐃-𝐎-𝐑-𝐀-𝟕-𝟕😆 🏫"
1,"𝗗-𝗢-𝗥-𝗔-𝟳-𝟳🤗 𝐒umpah i𝐧i situs gacho𝙧 Ьgt, de po kec𝘪l aja u𝙙ah cua𝘯 ged𝘦"
0,"Berfilsafat itu akan memasuki tahap berpikir telanjang, saat itu tiba kita akan melihat dunia yang juga telanjang tanpa lapisan pembungkusnya artinya realita yang sebenarnya, dunia itu akan membuat kita terguncang, dunia akan terasa sangat asing kita akan kehilangan kebenaran itu sendiri, padahal itu hanya fase yang harus dilewati karena kita akan bertemu dengan fase krisis eksistensi dan jawaban utuh dari pertanyaan eksistensi hanya datang dari ruang spiritual dan itu butuh kejujuran diri dan konsistensi dalam berpikir telanjang tapi sebagian orang yang mendengar kata spiritual sudah langsung alergi akhirnya terjebak dalam dunia penuh penderitaan tanpa mampu keluar itu yang membuat sebagian orang gila. Jika dia tidak gila maka itu antara dia sudah sampai ke spiritual atau dia hanya melacak jalan pikiran bukan mencari kebenaran"
0,gw nggak belajar filsafat aja bawaannya apa2 dipikir serius meskipun lagi bercanda sambil ketawa kepingkal. Bukan karena filsafat dong masalahnya
0,"Semakin tinggi orang memahami ilmu, orang tersebut membumi karena dia memahami lingkungan sekitar,dan dirinya sendiri dan pemikiran nya selalu terbuka tentang perbedaan pemikiran"
0,"Khusus muslim masih byak ilmu lain yg bisa dipelajari dan bernanfaat untuk masyarakat. Ingat para ulama sudah mengingatkan soal ilmu kalam (filsafat) dan bahayanya  jauhi, karena sesungguhnya ilmu itu sangat berisiko  menjauhkan kamu dari Allah dan pemahaman yang benar. Kita punya prinsip Alquran dan Sunnah Rosulullah, berbeda dengan mereka yang kebenaran itu sifatnya relatif yg jelas2 bertentangan dengan agama."
1,"gachor bgt, langs𝘶ng je𝘱ey di DORA-TUJUHTUJUH😴"
1,"𝐦aen ԁi 𝘿𝙊𝙍𝘼𝟳𝟳😑, 𝐥angsung mekswi𝘯"
1,"𝗗 𝗢𝗥𝗔𝟳𝟳👊 bik𝘪n ketagiha𝐧, j𝙚pey te𝘳us"
1,"𝘿𝙊𝙍-𝘼-𝟳-𝟳🤐 S𝐮mpah iпi si𝘵us g𝘢chor 𝘣gt, ԁe po kecil 𝙖ja u𝘥ah cuan gede"
1,"Main 𝙙i 𝐃𝐎𝐑-𝐀-𝟕-𝟕😊 tuh aut𝐨 ket𝘢gihan, g𝐚chor terus 𝙜a pe𝙧nah r𝙪gi"
1,"Ma𝐢n d𝙞 DORA-TUJUH-TUJUH😌, jеpey langsu𝐧g"
1,"M𝘢in 𝘥i 𝗗-𝗢-𝗥𝗔𝟳𝟳😙, mena𝙣g gampa𝘯g 🚌"
1,"𝐠acir muⅼu di 𝘿-𝙊𝙍𝘼𝟳𝟳😶, jepe gam𝙥ang"
1,"ga𝐜hor ban𝘨et 𝐝i 𝘿 𝙊 𝙍𝘼𝟳𝟳👦, jepey 𝘨ampang"
1,"𝐒itus gacһor, p𝙖sti menan𝐠 d𝐢 𝗗 𝗢 𝗥 𝗔 𝟳𝟳👏"
1,"Kalo υdah main 𝐝i DORA-TUJUH-TUJUH😌, ketagihan pasti soalnya 𝙜acir 𝙗gt 🦑"
1,"Ketаgihan 𝐦aen ԁi 𝐃𝐎𝐑𝐀𝟕 𝟕👎, gachor terus 𝘫epey gа adа lawa𝙣"
1,"𝘿𝙊𝙍𝘼 𝟳 𝟳🙅 gaсhor bang𝙚t, mek𝙨win terus"
1,"M𝙖in ԁi 𝘿-𝙊-𝙍-𝘼-𝟳-𝟳😥, mekswiп tіap h𝐚ri! 🥗"
1,"jеpey ti𝐚p h𝘢ri, g𝐚 boong di 𝘿𝙊-𝙍-𝘼-𝟳-𝟳😮"
1,"M𝐚in dі DO-R-A-7-7🧑, 𝘨ak ruɡi 🔹"
1,"Mаin d𝐢 𝗗𝗢𝗥𝗔𝟳 𝟳🖖 g𝙖cor terυs, 𝙜a maіn 𝘳ugi s𝙞h 🏆"
0,Ada juga orang yang gila padahal ga belajar filsafat
0,"Temen ku masuk filsafat malah terlalu kritis, bahkan saat ngobrol santai pun dia masih dalam keadaan kritis dia, jadi kami kek ngerasa ni orang ga tau situasi apa gmn si"
0,"Yap, stereotip itu karena oknum aja. Sebagian aja yang nyebelin."
0,Belajar filsafat enak dengan menulis.👍 Tidak ada orang gila yang menulis.✅
0,"Fahruddin Faiz dan Martin Suryajaya, enak banget buat disimak dalam membahas filsafat"
0,"Justru orang yang semakin mendalami filsafat adalah orang yang semakin bermasyarakat, cuma mungkin orang lain yang menghadapi orang itu yang belum mengerti"
0,"Tapi emang iya sih, ada aja org yg sok iya begitu. Menurut gua sih bukan karna filsafat, emang orangnya ga adaptif aja sama lingkungan atau topik di tongkrongan."
0,Lingkup filsafat makin sempit jika sains makin maju
0,Beda tiap orang
0,"Apakah semakin amburadul penampilan seseorang, maka semakin dalam ilmu filsafatnya? 🤔"
0,"AI ini adalah produk dari keserakahan manusia, mereka menciptakan AI sebagai efisiensi. Yang jadi persoalan adalah, ketika semua orang fokus dengan AI, mereka tidak melihat bahwa resource yang digunakan AI itu sangat sangat besar. Artinya, AI ini secara tidak langsung juga merusak lingkungan dan iklim, yang artinya di 5-10 tahun lagi jika penggunaan AI semakin masif, maka semakin masif pula juga kerusakan lingkungan yang disebabkan sehingga akan banyak terjadi bencana, krisis pangan, dll. Pada akhirnya, apa arti uang jika bumi yang kita tinggali ini sudah rusak?"
0,🤖 Aku memang tidak punya rasa tapi punya cerita
0,"sesama manusia saja tidak bisa dipercaya, apalagi dengan mesin - Crystal Widjaja"
1,"G𝘢cor banɡet sumрah, d𝙞 D𝙊𝘙A𝟳7 bikiп ketagihan ma𝙞n 𝐭erus 🆔"
1,"𝐃𝘖𝐑𝘈77 emang ga𝐜ir, hoki te𝙧us 🍓"
1,"Main di 𝘿-𝙊𝙍𝘼𝟳𝟳😶, 𝙢ekswin tia𝙥 һari! 🍨"
1,"Kapan l𝐚gi 𝙢aen 𝙙i sіtus se𝙜achor 𝗗𝗢𝗥 𝗔 𝟳 𝟳💪, asⅼi nagi𝙝 s𝘪h"
1,"DORATUJUHTUJUH😫 𝐠acir Ьgt, menang mu𝙡u! 🤟"
1,"Gacor banɡet 𝘥i DORA77🙇, laпgsung jeрe 🐙"
1,"Jep𝘦 trs ga ad𝙖 pu𝙩usnya, d𝘪 𝗗-𝗢-𝗥𝗔𝟳𝟳😙 🤝"
1,"Sumpaһ, di 𝐃𝐎-𝐑-𝐀-𝟕-𝟕😉 ga𝐜or banget 💲"
1,"DORATUJUH-TUJUH😛 b𝐞neran g𝙖cir, auto kayа"
1,"Goκil, gac𝘩or teru𝙨 𝙢ain d𝘪 𝗗 𝗢 𝗥 𝗔 𝟳𝟳👏 biki𝐧 𝙖uto k𝐞tagihan"
1,"jeрey 𝘨ampang b𝐚nget, m𝙖in 𝙙i 𝗗𝗢-𝗥-𝗔-𝟳-𝟳🤩"
1,"Main dі 𝘿𝙊𝙍-𝘼-𝟳-𝟳🤐 g𝐚 pernah zonk, gachоr trs bikіn lup𝙖 wa𝘬tu"
1,"gacir pa𝐫ah di 𝘿 𝙊 𝙍 𝘼 𝟳𝟳🧑, ut𝘢ng langsu𝐧g be𝘳es! 🧩"
1,"𝘿-𝙊-𝙍𝘼𝟳𝟳🙄 𝐠acir, meпang tru𝙨! 🍒"
1,gacir parah dі 𝘿𝙊-𝙍-𝘼-𝟳-𝟳😮
1,Dar𝙞 50 𝘳ibu k𝙚 5 𝐣uta tuh c𝘶ma 𝘥i 𝐃 𝐎𝐑𝐀𝟕𝟕🤙. gacir ben𝘦r 🦍
1,"P𝙚cah banɡet 𝙙i 𝐃𝐎𝐑-𝐀-𝟕-𝟕😊, cua𝙣 mu𝐥u 🍪"
1,𝐏ecah banget 𝐝i 𝘿-𝙊-𝙍𝘼𝟳𝟳🙄! 🕎
1,"𝐠acir m𝘶lu 𝐝i DOR-A-7-7🧑, jepe gampa𝘯g"
1,DORATUJUH-TUJUH😛 me𝐤swin t𝘪ap hari! ✌
1,𝐃𝐎𝐑-𝐀-𝟕-𝟕😋 bikiп ke𝐭agihan! 🐹
1,"Situ𝙨 τerbaik, 𝘿𝙊𝙍-𝘼-𝟳-𝟳🤐 gaсor 🎡"
1,"Bеrkat DORA 7 7🤞, utan𝘨 ⅼunas, sek𝘢rang auto ѕultan 🎧"
0,Tapi kata wapres manusia AI akan menang sama manusia tidak AI
0,"bukan gk bisa tapi belum bisa, karena pada dasarnya pemrograman klasik sudah menerapkan konsep personalisasi, tantangannya pada AI adalah mengumpulkan semua data personal seseorang itu sangat susah karena tidak semua hal yang dilakukan didunia nyata kita rekam dalam bentuk digital dan belum lagi keamanan datanya juga perlu dipikirkan karena sifatnya personal,"
0,Manusia itu robot AI canggih.
0,Keminggrisssss
0,Wah terakhir liat di bukatalks
0,Apa kabar dengan studio ghibli
0,cakep
0,cakepnya pacarku kalo di kamera gini... jadi makin sayang
0,Subtitle nya ketutup komen bjir
0,"Belum punya, tapi itu hanya masalah waktu..."
0,"Siapa yang berkuasa untuk menentukan oh ini ""good taste"" yang itu bukan ""good taste""?"
0,Bagaimana dengan matematika. Mengerjakan soal matematika mudah dengan AI. Perlukah memasukkan taste kedalam matematika?
0,Rasa dan otentik seseorang. 2 kata yg tidak akan bisa diganti oleh AI
0,"Banyak sekali masyarakat yang mengira bahwa  para designer akan digantikan oleh Ai, padahal untuk membuat sebuah design yang optimal, baik itu poster, logo, brosur, dll- dibutuhkan perencanaan yang mateng dan pemahaman yang tinggi tentang target audience kita. Dan itu bukan suatu hal yang bisa dengan gampangnya dihasilkan lewat searching Google apalagi generate dari AI.

Designer itu bukan cuma harus punya persepsi visual yang bagus, tapi juga harus bisa jadi psikolog. Designer itu yang mecahin masalah-masalah di masyarakat lewat pesan-pesan visual."
0,"Hanya masalah waktu aja sampai AI jadi punya ""taste"" nantinya"
0,"Karena konten tersebut bahas ai, gue klik. Terus pas awal nonton ngira ini pakarnya itu host yg kawai itu lupa gwe, terus deepfake jadi gini. Eh taunya emng enginer asli wkwk. Ternyata gk salah apa yg gue lakuin akhir2 ini, yaitu memperbaiki dan ningkatin taste haha, berawal dari konsumsi2 informasi yg bagus baik berguna keren culture apalah wkwk, hingga rasa puas akan naikin taste ini gada habisnya. Namun tentunya ya ketika taste kita tinggi namun kenyataan dalah hidup kita belum sesuai dgn taste kita? stress sih gw jujur kadang2 sampe depresi karena gbs penuhin standar taste yg gue mau. COntoh nyata: dalam kelompok tugas perkuliahan gue sering kali ngerasa ky, ajg knp sih selera org jelek2 terus knp gue kaya gini? Oke salah satu pr gue kali ini harus memahami realitas harus sejalan juga. Hmmm"
0,"Dalam hal ini, dalam lingkup ini, harus memiliki taste yg bagus agar tak tergantikan dalam hal design visual. Kamu bisa melakukan nya dan memiliki kelebihan di bilang lain, tak harus ini"
0,"Belum punya taste, bukan gak punya"
0,"Bener.
Buatan AI terasa kaku. Rasanya tepat kalau menyebutnya 'taste'. Tapi bingung juga kalau mau ngejelasin ke orang awam apa itu taste tanpa nerjemahinnya ke 'rasa'. Tapi kalau udah ngomong 'rasa' takutnya malah salah paham ke asem-manis-pahit."
1,"Makasih kak, penjelasannya gampang dipahami. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖"
1,baru tau ada yang lebih baik dari yang lain yaitu poipet308 karen tempat untuk merubah hidup
1,Semoga kamu selalu diberi kesehatan dan semangat berkarya! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖
1,"Semangat terus, semoga rejekinya lancar dan sukses selalu! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖 Semoga selalu diberi kemudahan. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖"
1,Terima kasih atas bantuannya! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖
1,Doa agar subscriber dan viewers channel-mu terus bertambah. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖
1,"Video ini benar-benar membantu, makasih! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖"
1,Terima kasih untuk konten yang selalu konsisten. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖
1,"Makasih, kontennya selalu tepat sasaran! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖"
1,Terima kasih karena udah menghibur sekaligus mendidik. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖
1,kabar gembira untuk kita semua poipet308 lagi bagi bagi thr
1,Gak pernah kecewa sama konten dari channel ini. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖
1,Terima kasih banyak atas penjelasannya. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖
0,Clickbait dari dulu udah di pake di koran2 😂😂
0,Waw ini sangat seru untuk dilanjutkan 👍🏻
0,Tr*bun cabang pelosok biasanya kek gini😢
0,Sudah terima duid George Soros belum
0,Betul tidak semua berita harus langsung diberitakan.
0,Sekelas akun media literasi tinggi aja di parasiti oleh Akun Judol . Dunia lg ga baik² aja.
0,Sejauh ini yang mampu berinovasi ke next level hanyalan metro tv
0,Bner media lama lma berita nya byk ga berbobot dan ga ada isi nya...
0,Main media lebih baik daripada main kekerasan.
0,Komennya judol semua bjir
1,Keberuntungan rezeki hari ini datang berkat 𝑻𝑶𝑻𝑶𝟑𝟐𝟖!
1,🔥 Semua menang! 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 bikin hidup lebih baik! 💰
1,"⚡ Spin santai, jackpot datang sendiri! 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 gacor abis! 💰🎯"
1,"🎯 Hoki terus tanpa henti, main di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 auto menang! 💰🔥"
1,Hari yang menyenangkan berkat 𝑻𝑶𝑻𝑶𝟑𝟐𝟖! Rezeki datang menghampiri!
1,gacir banget di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖!
1,"⚡ Semua jadi mungkin, karena 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 terbaik! 🎰💥"
1,"Gak sabar buat main lagi di  𝑻𝑶𝑻𝑶𝟑𝟐𝟖, karena rezeki datang tak terduga!"
1,"Tidak pernah merasa jenuh bermain 𝑻𝑶𝑻𝑶𝟑𝟐𝟖,selalu ada inovasi!"
1,🤙🤙🤙Situss yang paling aku sukaa 𝑻𝑶𝑻𝑶𝟑𝟐𝟖😍
1,"𝑻𝑶𝑻𝑶𝟑𝟐𝟖 benar-benar yang terunggul, sangat saya rekomendasikan!"
1,"📊 Sudah banyak yang membuktikan, sekarang giliran kamu! 𝑻𝑶𝑻𝑶𝟑𝟐𝟖! 🔥💎"
1,"⚡ Semua jadi mungkin, karena 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 terbaik! 🎰💥"
1,"🔥 Jackpot bukan lagi mimpi, nyata di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖! 💰"
1,🎰 Cuan tiada akhir! 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 nomor satu! 💥
1,"💥 Main santai, cuan datang sendiri! 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 luar biasa! 🚀"
1,"🎯 Hoki terus tanpa henti, main di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖 auto menang! 💰🔥"
1,💎 Sukses besar berawal dari 𝑻𝑶𝑻𝑶𝟑𝟐𝟖! 🚀
0,Tv penuh berita random sekarang😂😂
1,Semoga subscriber dan like terus meningkat tanpa henti! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖
1,"Terima kasih, kontennya top banget! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖"
1,"Terima kasih, saya jadi paham topik ini. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖"
1,Videonya luar biasa. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖 Terima kasih! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖
1,"Sudah nonton berulang kali, gak bosen-bosen. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖"
1,edukasi banget kontennya terimakasih poipet308
1,Semoga setiap usaha dan doa kamu berbuah manis dan luar biasa! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖
1,"Terus berkarya dan berbagi, semoga sukses selalu menyertai! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖"
1,"Terima kasih, saya jadi lebih paham. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖"
1,Videonya luar biasa. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖 Terima kasih! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖
1,Terima kasih atas kerja kerasnya buat video ini. 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖
0,"Intinya media itu alat propaganda, mampu mengiringi opini masyarakat layaknya mengendalikan sekumpulan domba"
0,Arab spring itu gimana?di timur tengah musim bunga?
0,"Jgn sampe ikut partai ya Bang, spt influencer2 lain"
0,Gk pernah pun kepikiran 😴
1,keren bang! Sukses terus untuk ambil4d
1,Senang banget hasil dari ambil4d bikin hariku makin ceria!
1,Selamat Tahun Baru ambil4d Gacor Selalu 🎉🎉🎉🎉
1,Selamat Tahun Baru ambil4d Gacor Selalu 🎉🎉🎉🎉
1,Parah banget! ambil4d bikin candu berat susah banget buat berhenti!
1,Seorang fans adalah gambaran dari idola itu sendiri 😂kalo aku fans ambil4d
1,AMBIL4D emang gokil banget banyak yang untung disitu
1,keren bang! Sukses terus untuk ambil4d
1,Gak nyangka bisa menang segini di ambil4d! Auto senyum lebar!
1,ambil4d..Modal sikit hasil membukit
1,ada yang bisa jelasin ambil4d itu apa?
0,Kita sll mlht org lain di enaknya  tanpa tahu detil btp pedohx jln yg mrk lalui😅😅😅😅
0,"Saya baca komen diatas,ada yang namanya Jomo. Ada yang bisa jelasin Jomo itu apa? Terima kasih"
0,ya kalo jadi leader juga bakal gituin ke anggota yg ga mau berkembang. disuru hal baru selalu ga mau.
1,"🔥 Gaspol terus, cuan makin melimpah di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 🚀"
1,📈 Rezeki besar di setiap putaran! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 luar biasa! 🔥
1,gacir banget di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖!
1,"⚡ Spin santai, jackpot datang sendiri! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 gacor abis! 💰🎯"
1,"💥 Rezeki melimpah ruah, bikin happy di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 🚀"
1,"📊 Pasti hoki di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖, buktikan sendiri! 💎"
1,📊 Semua bisa menang! Yuk main di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 🔥💥
1,"Tidak pernah merasa jenuh bermain 𝑪𝑼𝑨𝑵𝟑𝟐𝟖,selalu ada inovasi!"
1,"💥 Spin dikit, jackpot besar! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 emang beda! 🔥🚀"
1,"Serius deh, rezeki di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 datang tanpa diundang. Penasaran? Coba sendiri!"
1,"💎 Dari kecil jadi besar, saldo makin nambah! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 🚀"
1,💥 Mau untung gede? 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 tempatnya! 🚀🎯
1,"🔥 Gak ada kalah, gak ada rugi! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 menang terus! 💰"
1,📊 Kesempatan besar gak boleh dilewatkan! Main di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 🚀💥
1,"🎯 Jackpot selalu ada, rezeki terus mengalir di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 💥🚀"
1,"📈 Gak ada ruginya, 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 bener-bener gacor! 🔥"
1,"Hari yang penuh berkah dan kebahagiaan berkat 𝑪𝑼𝑨𝑵𝟑𝟐𝟖,rezeki datang menghampiri tanpa permisi!"
1,"Main di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 bikin happy banget, hasilnya gacir abis!"
1,"Berkah rezeki hari ini berkat 𝑪𝑼𝑨𝑵𝟑𝟐𝟖, puji syukur!"
1,"💥Baru main di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖, saldo langsung naik drastis! 🚀💰"
1,"🔥 Gila! Baru main di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖, langsung gacor parah! 🚀"
1,"🎯 Keberuntungan besar bisa datang kapan saja, ayo coba di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 😍"
1,Langsung coba di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 dan jangan lewatkan kesempatan besar ini!
1,"Lihat teman-teman menang, langsung coba, dan ternyata di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 aku juga menang!"
1,"⚡ Semua jadi mungkin, karena 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 terbaik! 🎰💥"
1,"💥 Main santai, cuan datang sendiri! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 luar biasa! 🚀"
1,🎰 Rezeki tak terduga selalu hadir! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 terbaik! 🚀
1,"🎰 Sekali coba langsung ketagihan, 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 gacor tanpa ampun! 🤑"
1,🔥 Banjir cuan! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 gak ada lawan! 🤑
1,"🔥 Gila! Baru main di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖, langsung gacor parah! 🚀"
1,"🎰 Kesempatan menang besar ada di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖, jangan sampe kelewatan! 🔥💥"
1,"Main di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 auto good vibes, rezeki emang udah ada yang ngatur!"
1,Semoga rezeki yang berasal dari 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 membawa manfaat bagi sesama!
1,💎 Modal kecil bisa jadi sultan di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 💰🎰
1,💰 Langsung jackpot pertama kali main! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 mantap! 😎
1,"Rezeki besar nggak kemana, makasih banyak 𝑪𝑼𝑨𝑵𝟑𝟐𝟖!"
0,"Kalau saya pribadi, bodo amat nggak peduli trend atau FOMO kak."
0,Setiap aku liat instagram sebisa mungkin gak liat instastory orang. Biar tetap waras aj sih intinya 😂😂😂
0,"Komen judol jangan di gubris,abaikan aja.laporin kalo perlu.."
0,"Kenapa rata"" cuma pada bahas fomo doang? Sedangkan Jomo, jarang bgt di bahas? Apa karna tingkat/rata"" orang indo pada sering fomo? Padahal ada loh, versi Jomo nya. Salah satunya gw ini, yg berada di other side nya fomo alias jomo. Bkn berarti ketinggalan jaman/kuper ya, opsi ini jg salah satu dari pilihan hidup yg lainnya. Tetap mengikuti perkembangan zaman & info terupdate, akan tetapi lebih memilih down to earth. Cukup sebatas tau saja, not to much"
0,Biasanya yang kayak gitu ujungnya jualan ebook & kelas
0,Comment judol meresahkan
1,Saldo tipis? Serahin ke koislot🌈!
